2023-04-11 11:40:44,288 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.DummyTokens2Words'
2023-04-11 11:40:44,288 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.language.te.JPhonemiser(te.)'
2023-04-11 11:40:44,290 [AWT-EventQueue-0] INFO  marytts.JPhonemiser User dictionary '.\user-dictionaries\userdict-te.txt' for locale 'te' does not exist. Ignoring.
2023-04-11 11:40:44,291 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.ProsodyGeneric'
2023-04-11 11:40:44,291 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.MinimalisticPosTagger(te,te)'
2023-04-11 11:40:44,291 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.JPhonemiser(tr.)'
2023-04-11 11:40:44,293 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.MinimalisticPosTagger(tr,tr.)'
2023-04-11 11:40:44,293 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.Synthesis'
2023-04-11 11:40:44,294 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.TextToMaryXML'
2023-04-11 11:40:44,295 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.SableParser'
2023-04-11 11:40:44,296 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.SSMLParser'
2023-04-11 11:40:44,297 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.APMLParser'
2023-04-11 11:40:44,298 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.EmotionmlParser'
2023-04-11 11:40:44,298 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.JTokeniser'
2023-04-11 11:40:44,298 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.DummyTokens2Words'
2023-04-11 11:40:44,298 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.ProsodyGeneric'
2023-04-11 11:40:44,299 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.PronunciationModel'
2023-04-11 11:40:44,299 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.TargetFeatureLister'
2023-04-11 11:40:44,299 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.HalfPhoneTargetFeatureLister'
2023-04-11 11:40:44,300 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.AcousticModeller'
2023-04-11 11:40:44,301 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.RealisedAcoustparamsExtractor'
2023-04-11 11:40:44,301 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.RealisedDurationsExtractor'
2023-04-11 11:40:44,302 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.HTSEngine'
2023-04-11 11:40:44,303 [AWT-EventQueue-0] INFO  marytts.ModuleRegistry Now initiating mary module 'marytts.modules.PraatTextGridGenerator'
2023-04-11 11:40:44,305 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale de).
2023-04-11 11:40:44,335 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2023-04-11 11:40:44,348 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2023-04-11 11:40:44,348 [AWT-EventQueue-0] INFO  marytts.Preprocess Module started (TOKENS->WORDS, locale de).
2023-04-11 11:40:44,348 [AWT-EventQueue-0] INFO  marytts.Preprocess Starting power-on self test.
2023-04-11 11:40:44,350 [AWT-EventQueue-0] INFO  marytts.Preprocess Expanding say-as elements...
2023-04-11 11:40:44,350 [AWT-EventQueue-0] INFO  marytts.Preprocess Matching and expanding patterns...
2023-04-11 11:40:44,380 [AWT-EventQueue-0] INFO  marytts.Preprocess Done.
2023-04-11 11:40:44,380 [AWT-EventQueue-0] INFO  marytts.Preprocess Power-on self test complete.
2023-04-11 11:40:44,380 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale de).
2023-04-11 11:40:44,700 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:44,700 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2023-04-11 11:40:44,700 [AWT-EventQueue-0] INFO  marytts.JPhonemiser_de Module started (PARTSOFSPEECH->PHONEMES, locale de).
2023-04-11 11:40:44,715 [AWT-EventQueue-0] INFO  marytts.JPhonemiser_de Starting power-on self test.
2023-04-11 11:40:44,715 [AWT-EventQueue-0] INFO  marytts.JPhonemiser_de Power-on self test complete.
2023-04-11 11:40:44,722 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale de).
2023-04-11 11:40:44,722 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2023-04-11 11:40:44,722 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2023-04-11 11:40:44,723 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Module started (INTONATION->ALLOPHONES, locale de).
2023-04-11 11:40:44,723 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Starting power-on self test.
2023-04-11 11:40:44,723 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Power-on self test complete.
2023-04-11 11:40:44,723 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Module started (SIMPLEPHONEMES->ACOUSTPARAMS, locale de).
2023-04-11 11:40:44,723 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Starting power-on self test.
2023-04-11 11:40:44,725 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Power-on self test complete.
2023-04-11 11:40:44,725 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale en).
2023-04-11 11:40:44,739 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2023-04-11 11:40:44,739 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2023-04-11 11:40:44,739 [AWT-EventQueue-0] INFO  marytts.TokenToWords Module started (FREETTS_TOKENS->FREETTS_WORDS, locale en).
2023-04-11 11:40:44,740 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices Loading US English FreeTTS voices...
2023-04-11 11:40:44,745 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices done.
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.TokenToWords Starting power-on self test.
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.TokenToWords Power-on self test complete.
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale en_US).
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale en_GB).
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2023-04-11 11:40:44,760 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2023-04-11 11:40:44,764 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale en).
2023-04-11 11:40:44,764 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2023-04-11 11:40:44,764 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2023-04-11 11:40:44,765 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Module started (SIMPLEPHONEMES->ACOUSTPARAMS, locale en_US).
2023-04-11 11:40:44,765 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Starting power-on self test.
2023-04-11 11:40:44,766 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Power-on self test complete.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.Utt2XML WordsEn Module started (FREETTS_WORDS->WORDS, locale en).
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices Loading US English FreeTTS voices...
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices done.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.Utt2XML WordsEn Starting power-on self test.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.Utt2XML WordsEn Power-on self test complete.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.XML2Utt TokensEn Module started (TOKENS->FREETTS_TOKENS, locale en).
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices Loading US English FreeTTS voices...
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices done.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.XML2Utt TokensEn Starting power-on self test.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.XML2Utt TokensEn Power-on self test complete.
2023-04-11 11:40:44,767 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Module started (INTONATION->ALLOPHONES, locale en).
2023-04-11 11:40:44,768 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Starting power-on self test.
2023-04-11 11:40:44,768 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Power-on self test complete.
2023-04-11 11:40:44,768 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale en).
2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2023-04-11 11:40:45,175 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
